study,fold,feature,raw_predictive_drop,predictive_utility,raw_shap_mean_abs,raw_shap_cv,shap_stability,evidence_relevance,clinical_utility,label_derived_risk,definitional_overlap,target_proxy_strength,semantic_risk_max,available_at_prediction,interpretation,leakage_risk,theta_l_mean,audit_score,pre_score,uncertainty_width,pseul_category,semantic_veto,admissible_for_selection,select_score,selection_order,selected,rejection_reason
brfss,3,age,0.0,0.0,0.05674627902227177,0.49784281879402664,0.5021571812059733,0.9,0.7333333333333333,0.0,0.0,0.05,0.05,True,Age is a stable diabetes risk factor.,0.06785893688730672,0.5782191687379247,0.508764769574528,0.5056927652209379,8.857814569501305e-06,Clinically Actionable Feature,False,True,0.5044939070576363,2.0,True,
brfss,3,hypertension,0.0,0.0,0.0,0.0,0.5,0.8,0.8333333333333334,0.05,0.1,0.25,0.25,True,Cardiometabolic comorbidity.,0.10000000000000002,0.5782191687379247,0.5083333333333334,0.5041099667919772,3.686052422100979e-05,Clinically Actionable Feature,False,True,0.5041099667919772,3.0,True,
brfss,3,exercise_any,0.0,0.0,0.0017962062966503285,0.592620056969426,0.5,0.7,0.7999999999999999,0.0,0.0,0.05,0.05,True,Physical activity is actionable.,0.04827506060709894,0.5782191687379247,0.475,0.4726390997853874,4.6725709970892966e-05,Clinically Actionable Feature,False,True,0.4597704176835042,4.0,True,
brfss,3,high_cholesterol,0.0,0.0,0.0,0.0,0.5,0.7,0.75,0.05,0.1,0.25,0.25,True,Metabolic risk marker.,0.10000000000000002,0.5782191687379247,0.4625,0.4586574288025365,3.3537034332258174e-05,Clinically Actionable Feature,False,True,0.4586574288025365,5.0,True,
brfss,3,kidney_disease,0.0,0.0,0.004398190820939341,0.4309980750577,0.5,0.65,0.7000000000000001,0.05,0.1,0.25,0.25,True,Diabetes-related comorbidity risk.,0.1455375617864025,0.5782191687379247,0.4375,0.43179604655373965,4.302030279292197e-05,Domain-Supportive Feature,False,True,0.41753447144028644,6.0,True,
brfss,3,general_health,7.401486830834377e-18,5.918971746367074e-17,0.03053235843731623,0.5861953584947395,0.5,0.7,0.7000000000000001,0.05,0.1,0.25,0.25,True,Self-rated general health.,0.16318997502312083,0.5782191687379247,0.45000000000000007,0.4430180810128967,2.536599517129969e-05,Clinically Actionable Feature,False,True,0.4153766857656896,7.0,True,
brfss,3,heart_attack,0.0,0.0,0.001961093393284911,0.6096538776527692,0.5,0.6,0.6666666666666666,0.05,0.1,0.25,0.25,True,Cardiovascular comorbidity.,0.14250916821984508,0.5782191687379247,0.41666666666666663,0.41139390811266474,8.515367571189151e-05,Domain-Supportive Feature,False,True,0.3935782660413946,8.0,True,
brfss,3,heart_disease,7.401486830834377e-18,5.918971746367074e-17,0.0006246514928840694,0.9048273107646183,0.5,0.6,0.6666666666666666,0.05,0.1,0.25,0.25,True,Cardiovascular comorbidity.,0.13850331726348464,0.5782191687379247,0.41666666666666663,0.41159870651776237,5.634339080136976e-05,Domain-Supportive Feature,False,True,0.3696960721761983,,False,not-in-final-subset
brfss,3,current_smoker,0.0,0.0,0.0008851480184798567,0.5521569351411731,0.5,0.45,0.6833333333333332,0.0,0.0,0.05,0.05,True,Lifestyle risk factor.,0.014630639404772943,0.5782191687379247,0.3833333333333333,0.38197033962746435,3.261676276917867e-05,Low-Value Feature,False,True,0.3678585887220067,,False,not-in-final-subset
brfss,3,sex_male,0.0,0.0,0.0036202183776062927,0.5319214744649596,0.5,0.525,0.5499999999999999,0.0,0.0,0.05,0.05,True,Sex subgroup marker.,0.018516404310302815,0.5782191687379247,0.36875,0.3673873376552271,1.5629499735133736e-05,Domain-Supportive Feature,False,True,0.35967436379609286,,False,not-in-final-subset
brfss,3,physical_health_days,7.401486830834377e-18,5.918971746367074e-17,0.006258913162821726,0.18844638186092366,0.5,0.55,0.6,0.05,0.1,0.25,0.25,True,Physical health burden.,0.13606428006113055,0.5782191687379247,0.38750000000000007,0.38289919968371583,1.9998808716446875e-05,Domain-Supportive Feature,False,True,0.33327962846937326,,False,not-in-final-subset
brfss,3,mental_health_days,7.401486830834377e-18,5.918971746367074e-17,0.0031087724465952353,0.2635268810943399,0.5,0.45,0.5833333333333334,0.0,0.0,0.05,0.05,True,Mental health burden.,0.01831498315695931,0.5782191687379247,0.3583333333333334,0.35701188085347607,4.381837389394205e-06,Low-Value Feature,False,True,0.329073699775817,,False,not-in-final-subset
brfss,3,checkup_recent,7.401486830834377e-18,5.918971746367074e-17,0.008697805358866823,0.5804367557885195,0.5,0.45,0.5833333333333334,0.05,0.1,0.25,0.25,True,Healthcare utilization context.,0.1359084176067057,0.5782191687379247,0.3583333333333334,0.3540850259311293,6.469906195394525e-05,Low-Value Feature,False,True,0.32852302155444096,,False,not-in-final-subset
