study,fold,feature,raw_predictive_drop,predictive_utility,raw_shap_mean_abs,raw_shap_cv,shap_stability,evidence_relevance,clinical_utility,label_derived_risk,definitional_overlap,target_proxy_strength,semantic_risk_max,available_at_prediction,interpretation,leakage_risk,theta_l_mean,audit_score,pre_score,uncertainty_width,pseul_category,semantic_veto,admissible_for_selection,select_score,selection_order,selected,rejection_reason
diabetes130_admission,2,number_emergency,0.004261980800987697,0.06651672702626796,0.02712556421351343,0.07409960289189584,0.9259003971081041,0.6,0.6,0.0,0.0,0.35,0.35,True,Prior-year history available at admission. Prior-year ED visits; utilization proxy.,0.16423788041237466,0.5786288819611193,0.5051350975295013,0.49716363987399564,0.0012815436045259245,Domain-Supportive Feature,False,True,0.48192657858500954,3.0,True,
diabetes130_admission,2,gender_male,0.0014198893536617521,0.01821815873619128,0.023056435577813717,0.1205996176612308,0.8794003823387692,0.525,0.5499999999999999,0.0,0.0,0.05,0.05,True,Demographic stratifier.,0.0321154698964854,0.5786288819611193,0.4500955240886112,0.44819599008401356,0.00011757460196152291,Domain-Supportive Feature,False,True,0.4423030438072611,4.0,True,
diabetes130_admission,2,admission_type_id,0.0051342412607550195,0.0813399416073624,0.043128705271821034,0.2803673078480693,0.7196326921519307,0.525,0.55,0.0,0.0,0.1,0.1,True,Admission type is available at the admission landmark.,0.028531957967654713,0.5786288819611193,0.43707852091259486,0.4352970741800055,0.00013947992516221287,Domain-Supportive Feature,False,True,0.43182716830029616,5.0,True,
diabetes130_admission,2,number_outpatient,0.0010138717585935172,0.011318286263464728,0.015581380165901548,0.33016003883031325,0.6698399611696868,0.55,0.5833333333333334,0.0,0.0,0.35,0.35,True,Prior-year history available at admission. Prior-year outpatient visits; utilization proxy.,0.10947462801988239,0.5786288819611193,0.4206968114463102,0.41687012717171185,0.00017097814567542484,Domain-Supportive Feature,False,True,0.4063932231111759,,False,not-in-final-subset
diabetes130_admission,2,admission_source_id,0.002604346929478736,0.03834685838310818,0.04905743402048892,0.22678069571783438,0.7732193042821656,0.45,0.5,0.1,0.15,0.35,0.35,True,Admission source; administrative context.,0.1751922672154594,0.5786288819611193,0.40364791837136554,0.39660886498668263,0.0006133661800333722,Low-Value Feature,False,True,0.3840612146791708,,False,not-in-final-subset
diabetes130_admission,2,time_in_hospital,0.007548258035356636,0.12236379893299029,0.07729616744645706,0.08876355258919404,0.911236447410806,0.7,0.5166666666666666,0.85,0.1,0.85,0.85,False,Unavailable at admission landmark. Length of stay; utilization signal.,0.5693187395231849,0.5786288819611193,0.523123095828725,0.0,0.0,Low-Value Feature,True,False,0.0,,False,post-landmark
diabetes130_admission,2,num_lab_procedures,0.008507486548210813,0.1386649506350111,0.11293658280518537,0.18193661234812897,0.818063387651871,0.55,0.43333333333333335,0.85,0.05,0.85,0.85,False,Unavailable at admission landmark. Care-intensity proxy.,0.5026221586959094,0.5786288819611193,0.4510454960542109,0.0,0.0,Low-Value Feature,True,False,0.0,,False,post-landmark
diabetes130_admission,2,num_procedures,0.0018975645616070645,0.026335782352113358,0.04319350913032922,0.2868596114148811,0.7131403885851189,0.55,0.43333333333333335,0.85,0.05,0.85,0.85,False,Unavailable at admission landmark. Care-intensity proxy.,0.4433391073283998,0.5786288819611193,0.3963621457559911,0.0,0.0,Domain-Supportive Feature,True,False,0.0,,False,post-landmark
diabetes130_admission,2,num_medications,0.0037662695536206125,0.058092598536086976,0.07516955727369518,0.0918028108268958,0.9081971891731042,0.7,0.5,0.85,0.1,0.85,0.85,False,Unavailable at admission landmark. Treatment burden; clinically meaningful.,0.5351434402263158,0.5786288819611193,0.4990672173954469,0.0,0.0,Low-Value Feature,True,False,0.0,,False,post-landmark
diabetes130_admission,2,number_diagnoses,0.0024286364432699156,0.035360830285587216,0.07060390401051915,0.08701613455732445,0.9129838654426755,0.6499999999999999,0.4666666666666666,0.85,0.4,0.85,0.85,False,Unavailable at admission landmark. Diagnosis count: proxy for case complexity / readmission.,0.6108755518132979,0.5786288819611193,0.47237168884087793,0.0,0.0,Low-Value Feature,True,False,0.0,,False,post-landmark
